Selection,Features,Classifier,Param1,Param2,Param3,Param4,Param5,Accuracy,Var
mutual_info_classif,115,SVM,Polynomial,0.834545455,9,-1.666666667,,0.829010653,6.80E-05
mutual_info_classif,115,SVM,Polynomial,0.845454545,9,-1.666666667,,0.829010653,6.80E-05
mutual_info_classif,115,SVM,Polynomial,0.856363636,9,-1.666666667,,0.829010653,6.80E-05
mutual_info_classif,115,SVM,Polynomial,0.867272727,9,-1.666666667,,0.829010653,6.80E-05
mutual_info_classif,115,SVM,Polynomial,0.878181818,9,-1.666666667,,0.829010653,6.80E-05
mutual_info_classif,115,SVM,Polynomial,0.889090909,9,-1.666666667,,0.829010653,6.80E-05
f_classif,70,SVM,Polynomial,0.823636364,9,-1.666666667,,0.828992617,0.000127829
f_classif,70,SVM,Polynomial,0.834545455,9,-1.666666667,,0.828992617,0.000127829
f_classif,70,SVM,Polynomial,0.845454545,9,-1.666666667,,0.828992617,0.000127829
f_classif,70,SVM,Polynomial,0.856363636,9,-1.666666667,,0.828992617,0.000127829
f_classif,70,SVM,Polynomial,0.867272727,9,-1.666666667,,0.828992617,0.000127829
f_classif,70,SVM,Polynomial,0.878181818,9,-1.666666667,,0.828992617,0.000127829
f_classif,70,SVM,Polynomial,0.889090909,9,-1.666666667,,0.828992617,0.000127829
chi2,85,SVM,Polynomial,0.878181818,9,-2.333333333,,0.828986605,2.84E-05
chi2,85,SVM,Polynomial,0.889090909,9,-2.333333333,,0.828986605,2.84E-05
chi2,85,SVM,Polynomial,0.9,9,-2.333333333,,0.828986605,2.84E-05
f_classif,140,SVM,Polynomial,0.790909091,11,-2.333333333,,0.828986605,4.63E-05
f_classif,140,SVM,Polynomial,0.801818182,11,-2.333333333,,0.828986605,4.63E-05
f_classif,140,SVM,Polynomial,0.812727273,11,-2.333333333,,0.828986605,4.63E-05
f_classif,140,SVM,Polynomial,0.834545455,11,-2.333333333,,0.828986605,4.63E-05
f_classif,140,SVM,Polynomial,0.845454545,11,-2.333333333,,0.828986605,4.63E-05
f_classif,140,SVM,Polynomial,0.867272727,11,-2.333333333,,0.828986605,4.63E-05
f_classif,140,SVM,Polynomial,0.9,11,-2.333333333,,0.828986605,4.63E-05
mutual_info_classif,85,Perceptron,l1,0.01,FALSE,1.00E-07,balanced,0.828866364,0.005124753
mutual_info_classif,85,Perceptron,l1,0.01,FALSE,1.00E-06,balanced,0.828866364,0.005124753
mutual_info_classif,85,Perceptron,l1,0.01,FALSE,1.00E-05,balanced,0.828866364,0.005124753
mutual_info_classif,85,Perceptron,l1,0.01,FALSE,0.0001,balanced,0.828866364,0.005124753
mutual_info_classif,85,Perceptron,l1,0.01,FALSE,0.001,balanced,0.828866364,0.005124753
chi2,50,Perceptron,l2,1.00E-06,FALSE,0.01,,0.828686001,0.012378168
f_classif,140,Perceptron,l2,1.00E-05,TRUE,1.00E-07,balanced,0.82807277,0.009065787
f_classif,140,Perceptron,l2,1.00E-05,TRUE,1.00E-06,balanced,0.82807277,0.009065787
f_classif,140,Perceptron,l2,1.00E-05,TRUE,1.00E-05,balanced,0.82807277,0.009065787
f_classif,140,Perceptron,l2,1.00E-05,TRUE,0.0001,balanced,0.82807277,0.009065787
f_classif,140,Perceptron,l2,1.00E-05,TRUE,0.001,balanced,0.82807277,0.009065787
f_classif,140,Perceptron,l2,1.00E-05,TRUE,0.01,balanced,0.82807277,0.009065787
mutual_info_classif,115,SVM,Polynomial,0.9,9,-1.666666667,,0.828012649,5.74E-05
mutual_info_classif,115,SVM,Polynomial,0.78,9,-1.666666667,,0.828006637,5.93E-05
mutual_info_classif,115,SVM,Polynomial,0.790909091,9,-1.666666667,,0.828006637,5.93E-05
mutual_info_classif,140,SVM,Polynomial,0.78,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.790909091,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.801818182,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.812727273,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.823636364,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.834545455,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.845454545,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.856363636,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.867272727,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.878181818,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.889090909,11,-3,,0.828000625,0.000121064
mutual_info_classif,140,SVM,Polynomial,0.9,11,-3,,0.828000625,0.000121064
chi2,140,SVM,Polynomial,0.78,11,-1.666666667,,0.827994613,9.92E-05
chi2,140,SVM,Polynomial,0.790909091,11,-1.666666667,,0.827994613,9.92E-05
chi2,140,SVM,Polynomial,0.801818182,11,-1.666666667,,0.827994613,9.92E-05
chi2,140,SVM,Polynomial,0.812727273,11,-1.666666667,,0.827994613,9.92E-05
f_classif,70,SVM,Polynomial,0.9,9,-1.666666667,,0.827988601,0.000137257
mutual_info_classif,85,SVM,Polynomial,0.78,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.790909091,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.801818182,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.812727273,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.823636364,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.834545455,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.845454545,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.856363636,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.867272727,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.878181818,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.889090909,7,-2.333333333,,0.827988601,8.94E-05
mutual_info_classif,85,SVM,Polynomial,0.9,7,-2.333333333,,0.827988601,8.94E-05
chi2,85,Perceptron,l2,0.0001,FALSE,0.01,balanced,0.827934492,0.001020467
mutual_info_classif,70,Perceptron,l2,1.00E-06,FALSE,1.00E-07,,0.827627877,0.017382669
mutual_info_classif,70,Perceptron,l2,1.00E-06,FALSE,1.00E-06,,0.827627877,0.017382669
mutual_info_classif,70,Perceptron,l2,1.00E-06,FALSE,1.00E-05,,0.827627877,0.017382669
mutual_info_classif,70,Perceptron,l2,1.00E-06,FALSE,0.0001,,0.827627877,0.017382669
mutual_info_classif,70,Perceptron,l2,1.00E-06,FALSE,0.001,,0.827627877,0.017382669
mutual_info_classif,70,Perceptron,l2,1.00E-06,FALSE,0.01,,0.827627877,0.017382669
mutual_info_classif,115,Perceptron,l2,1.00E-05,FALSE,1.00E-07,balanced,0.82720102,0.005984874
mutual_info_classif,115,Perceptron,l2,1.00E-05,FALSE,1.00E-06,balanced,0.82720102,0.005984874
mutual_info_classif,115,Perceptron,l2,1.00E-05,FALSE,1.00E-05,balanced,0.82720102,0.005984874
mutual_info_classif,115,Perceptron,l2,1.00E-05,FALSE,0.0001,balanced,0.82720102,0.005984874
mutual_info_classif,115,Perceptron,l2,1.00E-05,FALSE,0.001,balanced,0.82720102,0.005984874
mutual_info_classif,115,Perceptron,l2,1.00E-05,FALSE,0.01,balanced,0.82720102,0.005984874
f_classif,187,Perceptron,l1,0.001,FALSE,0.01,balanced,0.827104826,0.011665864
mutual_info_classif,187,Perceptron,l1,0.001,FALSE,0.01,balanced,0.827104826,0.011665864
f_classif,187,Perceptron,l1,1.00E-05,FALSE,1.00E-07,balanced,0.827074766,0.006077211
f_classif,187,Perceptron,l1,1.00E-05,FALSE,1.00E-06,balanced,0.827074766,0.006077211
f_classif,187,Perceptron,l1,1.00E-05,FALSE,1.00E-05,balanced,0.827074766,0.006077211
f_classif,187,Perceptron,l1,1.00E-05,FALSE,0.0001,balanced,0.827074766,0.006077211
f_classif,187,Perceptron,l1,1.00E-05,FALSE,0.001,balanced,0.827074766,0.006077211
f_classif,187,Perceptron,l1,1.00E-05,FALSE,0.01,balanced,0.827074766,0.006077211
mutual_info_classif,187,Perceptron,l1,1.00E-05,FALSE,1.00E-07,balanced,0.827074766,0.006077211
mutual_info_classif,187,Perceptron,l1,1.00E-05,FALSE,1.00E-06,balanced,0.827074766,0.006077211
mutual_info_classif,187,Perceptron,l1,1.00E-05,FALSE,1.00E-05,balanced,0.827074766,0.006077211
mutual_info_classif,187,Perceptron,l1,1.00E-05,FALSE,0.0001,balanced,0.827074766,0.006077211
mutual_info_classif,187,Perceptron,l1,1.00E-05,FALSE,0.001,balanced,0.827074766,0.006077211
mutual_info_classif,187,Perceptron,l1,1.00E-05,FALSE,0.01,balanced,0.827074766,0.006077211
mutual_info_classif,140,SVM,Polynomial,0.78,11,-1.666666667,,0.827002621,9.65E-05
mutual_info_classif,140,SVM,Polynomial,0.790909091,11,-1.666666667,,0.827002621,9.65E-05
mutual_info_classif,140,SVM,Polynomial,0.801818182,11,-1.666666667,,0.827002621,9.65E-05
mutual_info_classif,140,SVM,Polynomial,0.812727273,11,-1.666666667,,0.827002621,9.65E-05
mutual_info_classif,140,SVM,Polynomial,0.823636364,11,-1.666666667,,0.827002621,9.65E-05
chi2,140,SVM,Polynomial,0.823636364,11,-1.666666667,,0.826990597,0.000106669
chi2,140,SVM,Polynomial,0.834545455,11,-1.666666667,,0.826990597,0.000106669
chi2,140,SVM,Polynomial,0.845454545,11,-1.666666667,,0.826990597,0.000106669
chi2,140,SVM,Polynomial,0.856363636,11,-1.666666667,,0.826990597,0.000106669
chi2,140,SVM,Polynomial,0.867272727,11,-1.666666667,,0.826990597,0.000106669
chi2,140,SVM,Polynomial,0.878181818,11,-1.666666667,,0.826990597,0.000106669
chi2,140,SVM,Polynomial,0.889090909,11,-1.666666667,,0.826990597,0.000106669
chi2,140,SVM,Polynomial,0.9,11,-1.666666667,,0.826990597,0.000106669
f_classif,50,Perceptron,l2,1.00E-06,TRUE,1.00E-07,balanced,0.826966549,0.001149829
f_classif,50,Perceptron,l2,1.00E-06,TRUE,1.00E-06,balanced,0.826966549,0.001149829
f_classif,50,Perceptron,l2,1.00E-06,TRUE,1.00E-05,balanced,0.826966549,0.001149829
f_classif,50,Perceptron,l2,1.00E-06,TRUE,0.0001,balanced,0.826966549,0.001149829
f_classif,50,Perceptron,l2,1.00E-06,TRUE,0.001,balanced,0.826966549,0.001149829
f_classif,50,Perceptron,l2,1.00E-06,TRUE,0.01,balanced,0.826966549,0.001149829
chi2,50,SVM,Polynomial,0.78,7,-3,,0.826948513,0.000344815
chi2,70,Perceptron,l1,1.00E-06,TRUE,0.01,,0.82688238,0.005171531
chi2,50,Perceptron,l1,1.00E-07,FALSE,0.01,,0.826696006,0.011565022
f_classif,140,Perceptron,l2,1.00E-05,TRUE,1.00E-07,,0.826641897,0.016083511
f_classif,140,Perceptron,l2,1.00E-05,TRUE,1.00E-06,,0.826641897,0.016083511
f_classif,140,Perceptron,l2,1.00E-05,TRUE,1.00E-05,,0.826641897,0.016083511
f_classif,140,Perceptron,l2,1.00E-05,TRUE,0.0001,,0.826641897,0.016083511
f_classif,140,Perceptron,l2,1.00E-05,TRUE,0.001,,0.826641897,0.016083511
f_classif,140,Perceptron,l2,1.00E-05,TRUE,0.01,,0.826641897,0.016083511
chi2,140,Perceptron,l2,1.00E-05,FALSE,1.00E-07,balanced,0.82610081,0.013104459
chi2,140,Perceptron,l2,1.00E-05,FALSE,1.00E-06,balanced,0.82610081,0.013104459
chi2,140,Perceptron,l2,1.00E-05,FALSE,1.00E-05,balanced,0.82610081,0.013104459
chi2,140,Perceptron,l2,1.00E-05,FALSE,0.0001,balanced,0.82610081,0.013104459
chi2,140,Perceptron,l2,1.00E-05,FALSE,0.001,balanced,0.82610081,0.013104459
chi2,140,Perceptron,l2,1.00E-05,FALSE,0.01,balanced,0.82610081,0.013104459
f_classif,140,Perceptron,l2,1.00E-06,TRUE,1.00E-07,balanced,0.826064738,0.000704652
f_classif,140,Perceptron,l2,1.00E-06,TRUE,1.00E-06,balanced,0.826064738,0.000704652
f_classif,140,Perceptron,l2,1.00E-06,TRUE,1.00E-05,balanced,0.826064738,0.000704652
f_classif,140,Perceptron,l2,1.00E-06,TRUE,0.0001,balanced,0.826064738,0.000704652
f_classif,140,Perceptron,l2,1.00E-06,TRUE,0.001,balanced,0.826064738,0.000704652
f_classif,140,Perceptron,l2,1.00E-06,TRUE,0.01,balanced,0.826064738,0.000704652
chi2,50,Perceptron,l2,1.00E-06,TRUE,1.00E-07,balanced,0.826058726,0.00332351
chi2,50,Perceptron,l2,1.00E-06,TRUE,1.00E-06,balanced,0.826058726,0.00332351
chi2,50,Perceptron,l2,1.00E-06,TRUE,1.00E-05,balanced,0.826058726,0.00332351
chi2,50,Perceptron,l2,1.00E-06,TRUE,0.0001,balanced,0.826058726,0.00332351
chi2,50,Perceptron,l2,1.00E-06,TRUE,0.001,balanced,0.826058726,0.00332351
chi2,50,Perceptron,l2,1.00E-06,TRUE,0.01,balanced,0.826058726,0.00332351
f_classif,140,SVM,Polynomial,0.78,11,-1.666666667,,0.826010629,2.01E-05
f_classif,140,SVM,Polynomial,0.790909091,11,-1.666666667,,0.826010629,2.01E-05
f_classif,140,SVM,Polynomial,0.801818182,11,-1.666666667,,0.826010629,2.01E-05
f_classif,140,SVM,Polynomial,0.812727273,11,-1.666666667,,0.826010629,2.01E-05
f_classif,140,SVM,Polynomial,0.823636364,11,-1.666666667,,0.826010629,2.01E-05
f_classif,140,SVM,Polynomial,0.834545455,11,-1.666666667,,0.826010629,2.01E-05
f_classif,140,SVM,Polynomial,0.845454545,11,-1.666666667,,0.826010629,2.01E-05
mutual_info_classif,140,SVM,Polynomial,0.834545455,11,-1.666666667,,0.826004617,7.59E-05
mutual_info_classif,140,SVM,Polynomial,0.845454545,11,-1.666666667,,0.826004617,7.59E-05
mutual_info_classif,140,SVM,Polynomial,0.856363636,11,-1.666666667,,0.826004617,7.59E-05
mutual_info_classif,140,SVM,Polynomial,0.867272727,11,-1.666666667,,0.826004617,7.59E-05
mutual_info_classif,140,SVM,Polynomial,0.878181818,11,-1.666666667,,0.826004617,7.59E-05
mutual_info_classif,140,SVM,Polynomial,0.889090909,11,-1.666666667,,0.826004617,7.59E-05
mutual_info_classif,140,SVM,Polynomial,0.9,11,-1.666666667,,0.826004617,7.59E-05
mutual_info_classif,98,SVM,Polynomial,0.78,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.790909091,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.801818182,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.812727273,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.823636364,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.834545455,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.845454545,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.856363636,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.867272727,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.878181818,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.889090909,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,98,SVM,Polynomial,0.9,11,-2.333333333,,0.825998605,2.43E-07
mutual_info_classif,115,SVM,Polynomial,0.78,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.790909091,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.801818182,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.812727273,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.823636364,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.834545455,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.845454545,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.856363636,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.867272727,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.878181818,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.889090909,11,-3,,0.825998605,5.40E-05
mutual_info_classif,115,SVM,Polynomial,0.9,11,-3,,0.825998605,5.40E-05
chi2,70,SVM,Polynomial,0.801818182,9,-1.666666667,,0.825986581,2.25E-05
chi2,70,SVM,Polynomial,0.812727273,9,-1.666666667,,0.825986581,2.25E-05
chi2,70,SVM,Polynomial,0.823636364,9,-1.666666667,,0.825986581,2.25E-05
chi2,70,SVM,Polynomial,0.834545455,9,-1.666666667,,0.825986581,2.25E-05
mutual_info_classif,70,SVM,Polynomial,0.78,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.790909091,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.801818182,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.812727273,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.823636364,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.834545455,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.845454545,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.856363636,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.867272727,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.878181818,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.889090909,7,-3,,0.825980569,6.06E-05
mutual_info_classif,70,SVM,Polynomial,0.9,7,-3,,0.825980569,6.06E-05
chi2,50,SVM,Polynomial,0.790909091,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.801818182,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.812727273,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.823636364,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.834545455,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.845454545,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.856363636,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.867272727,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.878181818,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.889090909,7,-3,,0.825944497,0.000398525
chi2,50,SVM,Polynomial,0.9,7,-3,,0.825944497,0.000398525
f_classif,50,Perceptron,l1,1.00E-05,FALSE,1.00E-07,,0.825156915,0.003736655
f_classif,50,Perceptron,l1,1.00E-05,FALSE,1.00E-06,,0.825156915,0.003736655
f_classif,50,Perceptron,l1,1.00E-05,FALSE,1.00E-05,,0.825156915,0.003736655
f_classif,50,Perceptron,l1,1.00E-05,FALSE,0.0001,,0.825156915,0.003736655
f_classif,50,Perceptron,l1,1.00E-05,FALSE,0.001,,0.825156915,0.003736655
f_classif,50,Perceptron,l1,1.00E-05,FALSE,0.01,,0.825156915,0.003736655
mutual_info_classif,140,Perceptron,l1,0.001,FALSE,1.00E-07,balanced,0.825030662,0.000601578
mutual_info_classif,140,Perceptron,l1,0.001,FALSE,1.00E-06,balanced,0.825030662,0.000601578
mutual_info_classif,140,Perceptron,l1,0.001,FALSE,1.00E-05,balanced,0.825030662,0.000601578
mutual_info_classif,140,Perceptron,l1,0.001,FALSE,0.0001,balanced,0.825030662,0.000601578
mutual_info_classif,140,Perceptron,l1,0.001,FALSE,0.001,balanced,0.825030662,0.000601578
mutual_info_classif,140,Perceptron,l1,0.001,FALSE,0.01,balanced,0.825030662,0.000601578
f_classif,140,SVM,Polynomial,0.856363636,11,-1.666666667,,0.825006613,1.14E-05
f_classif,140,SVM,Polynomial,0.867272727,11,-1.666666667,,0.825006613,1.14E-05
f_classif,140,SVM,Polynomial,0.878181818,11,-1.666666667,,0.825006613,1.14E-05
f_classif,140,SVM,Polynomial,0.889090909,11,-1.666666667,,0.825006613,1.14E-05
f_classif,140,SVM,Polynomial,0.9,11,-1.666666667,,0.825006613,1.14E-05
mutual_info_classif,140,SVM,Polynomial,0.78,9,-2.333333333,,0.825006613,2.94E-05
mutual_info_classif,140,SVM,Polynomial,0.790909091,9,-2.333333333,,0.825006613,2.94E-05
mutual_info_classif,140,SVM,Polynomial,0.801818182,9,-2.333333333,,0.825006613,2.94E-05
mutual_info_classif,140,SVM,Polynomial,0.812727273,9,-2.333333333,,0.825006613,2.94E-05
mutual_info_classif,140,SVM,Polynomial,0.823636364,9,-2.333333333,,0.825006613,2.94E-05
mutual_info_classif,140,SVM,Polynomial,0.834545455,9,-2.333333333,,0.825006613,2.94E-05
mutual_info_classif,140,SVM,Polynomial,0.845454545,9,-2.333333333,,0.825006613,2.94E-05
mutual_info_classif,140,SVM,Polynomial,0.856363636,9,-2.333333333,,0.825006613,2.94E-05
mutual_info_classif,140,SVM,Polynomial,0.867272727,9,-2.333333333,,0.825006613,2.94E-05
chi2,98,SVM,Polynomial,0.78,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.790909091,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.801818182,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.812727273,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.823636364,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.834545455,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.845454545,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.856363636,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.867272727,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.878181818,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.889090909,11,-1.666666667,,0.825000601,3.74E-05
chi2,98,SVM,Polynomial,0.9,11,-1.666666667,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.78,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.790909091,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.801818182,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.812727273,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.823636364,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.834545455,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.845454545,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.856363636,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.867272727,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.878181818,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.889090909,9,-2.333333333,,0.825000601,3.74E-05
mutual_info_classif,115,SVM,Polynomial,0.9,9,-2.333333333,,0.825000601,3.74E-05
chi2,70,SVM,Polynomial,0.78,9,-1.666666667,,0.824988577,1.78E-05
chi2,70,SVM,Polynomial,0.790909091,9,-1.666666667,,0.824988577,1.78E-05
chi2,70,SVM,Polynomial,0.845454545,9,-1.666666667,,0.824982565,3.80E-05
chi2,70,SVM,Polynomial,0.856363636,9,-1.666666667,,0.824982565,3.80E-05
chi2,70,SVM,Polynomial,0.867272727,9,-1.666666667,,0.824982565,3.80E-05
chi2,98,Perceptron,l2,1.00E-06,FALSE,1.00E-07,balanced,0.82494048,0.000623598
chi2,98,Perceptron,l2,1.00E-06,FALSE,1.00E-06,balanced,0.82494048,0.000623598
chi2,98,Perceptron,l2,1.00E-06,FALSE,1.00E-05,balanced,0.82494048,0.000623598
chi2,98,Perceptron,l2,1.00E-06,FALSE,0.0001,balanced,0.82494048,0.000623598
chi2,98,Perceptron,l2,1.00E-06,FALSE,0.001,balanced,0.82494048,0.000623598
chi2,98,Perceptron,l2,1.00E-06,FALSE,0.01,balanced,0.82494048,0.000623598
f_classif,85,Perceptron,l2,0.001,FALSE,1.00E-07,,0.824104802,0.005258885
f_classif,85,Perceptron,l2,0.001,FALSE,1.00E-06,,0.824104802,0.005258885
f_classif,85,Perceptron,l2,0.001,FALSE,1.00E-05,,0.824104802,0.005258885
f_classif,85,Perceptron,l2,0.001,FALSE,0.0001,,0.824104802,0.005258885
f_classif,85,Perceptron,l2,0.001,FALSE,0.001,,0.824104802,0.005258885
f_classif,85,SVM,Polynomial,0.78,11,-1.666666667,,0.824020633,0.000305706
